student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa
338,Male,21,BE,DS,6.25,0,2,1,6,10,49,5,0,None,0.0
339,Female,21,BTech,IT,8.22,2,3,0,10,6,48,2,0,None,0.0
340,Female,23,BTech,DS,5.89,0,3,3,3,1,79,2,0,None,0.0
341,Male,24,BCA,CS,9.68,3,3,4,6,5,51,1,0,None,0.0
342,Female,23,BE,Mechanical,8.22,1,3,5,3,3,68,5,0,None,0.0
343,Male,20,BTech,CS,9.74,0,2,3,3,9,60,1,0,None,0.0
344,Female,23,BE,DS,6.96,3,0,5,1,4,60,2,0,None,0.0
345,Male,24,BTech,Mechanical,9.68,1,0,3,5,7,66,1,1,Service,13.5
346,Male,22,BE,IT,6.13,1,2,1,2,6,81,0,0,None,0.0
347,Male,22,BE,AI,5.67,1,0,5,10,6,51,5,0,None,0.0
348,Female,20,BSc,IT,5.64,0,0,2,2,5,68,0,0,None,0.0
349,Female,22,BTech,AI,7.5,0,1,5,9,1,65,0,1,Startup,8.12
350,Male,23,BCA,IT,5.86,1,0,4,2,3,89,0,0,None,0.0
351,Female,20,BSc,DS,7.7,0,3,1,2,5,65,3,0,None,0.0
352,Male,24,BCA,CS,6.91,3,0,0,6,2,90,0,1,Product,6.09
353,Male,20,BE,AI,6.94,2,2,4,10,2,67,5,1,Startup,8.83
354,Female,20,BSc,DS,8.23,1,0,4,1,4,53,5,0,None,0.0
355,Female,21,BE,CS,6.2,2,2,1,8,7,84,2,0,None,0.0
356,Male,21,BTech,CS,8.8,1,3,4,1,1,64,5,0,None,0.0
357,Female,20,BTech,Mechanical,8.0,2,1,3,9,9,78,3,1,Product,9.87
358,Female,22,BCA,Mechanical,9.43,1,1,3,4,1,98,2,0,None,0.0
359,Male,21,BTech,Mechanical,7.07,3,0,2,3,8,47,4,0,None,0.0
360,Male,24,BCA,AI,9.73,1,0,1,7,6,54,4,0,None,0.0
361,Female,23,BE,AI,7.98,3,2,3,8,1,66,1,1,Product,6.35
362,Male,21,BSc,CS,9.69,1,1,4,5,7,80,3,1,Startup,14.79
363,Male,20,BTech,AI,5.62,0,3,4,3,2,74,0,0,None,0.0
364,Female,22,BE,CS,8.63,2,2,3,4,1,44,4,0,None,0.0
365,Male,23,BSc,DS,9.01,3,0,1,10,8,43,3,0,None,0.0
366,Male,21,BE,IT,5.73,1,1,1,6,2,91,0,0,None,0.0
367,Female,22,BCA,CS,7.99,0,0,0,5,9,60,4,1,Service,12.07
368,Female,22,BE,CS,8.95,1,1,1,4,6,92,1,0,None,0.0
369,Male,22,BCA,DS,7.91,2,2,5,3,1,59,2,0,None,0.0
370,Male,20,BCA,Mechanical,5.77,1,3,5,6,8,45,1,0,None,0.0
371,Female,24,BTech,Electrical,8.48,0,3,5,7,7,68,4,1,Service,9.81
372,Female,22,BCA,Mechanical,5.76,1,3,3,2,1,94,2,0,None,0.0
373,Female,23,BCA,Mechanical,9.02,1,3,0,6,8,79,4,1,Service,6.76
374,Female,21,BE,CS,5.69,3,3,4,3,2,42,4,0,None,0.0
375,Male,23,BCA,CS,6.09,3,0,3,10,8,75,0,0,None,0.0
376,Female,20,BCA,AI,6.68,1,0,2,8,9,56,3,0,None,0.0
377,Female,20,BE,AI,8.22,1,3,2,2,5,88,5,0,None,0.0
378,Male,23,BSc,IT,9.7,0,1,1,5,5,76,2,1,Service,12.95
379,Female,24,BTech,IT,6.01,1,2,0,8,7,88,5,0,None,0.0
380,Male,20,BE,Electrical,6.11,2,1,0,9,1,64,1,0,None,0.0
381,Female,20,BCA,AI,7.09,3,1,4,7,5,83,2,1,Startup,14.83
382,Female,23,BE,CS,9.1,2,3,1,9,1,74,3,1,Service,14.93
383,Female,20,BSc,DS,7.51,1,1,0,9,8,97,5,1,Startup,10.3
384,Male,24,BE,AI,6.88,0,0,3,8,8,96,3,1,Product,7.45
385,Male,24,BE,CS,7.91,2,2,4,7,1,60,3,1,Service,7.47
386,Female,24,BE,AI,6.62,1,2,0,6,2,41,0,0,None,0.0
387,Male,21,BE,Mechanical,7.22,3,2,2,3,7,96,4,0,None,0.0
388,Male,24,BCA,AI,6.93,1,1,2,8,7,94,1,1,Startup,14.76
389,Male,24,BE,Electrical,8.96,3,2,0,3,9,50,5,0,None,0.0
390,Male,21,BSc,Mechanical,9.47,0,2,5,9,3,77,1,1,Startup,4.93
391,Male,22,BE,CS,8.77,3,0,5,9,2,56,1,0,None,0.0
392,Male,20,BE,Mechanical,7.39,1,3,2,10,10,70,2,1,Service,5.68
393,Female,24,BCA,AI,7.67,0,3,3,10,8,58,0,0,None,0.0
394,Female,20,BCA,Mechanical,6.04,3,0,4,9,7,68,0,0,None,0.0
395,Male,23,BE,Electrical,8.71,3,0,3,4,3,52,1,0,None,0.0
396,Female,20,BCA,DS,8.06,2,3,2,9,3,60,1,1,Startup,7.75
397,Female,21,BCA,Mechanical,9.38,3,1,0,2,7,76,5,0,None,0.0
398,Female,20,BE,Electrical,6.36,1,0,0,1,5,44,3,0,None,0.0
399,Female,20,BCA,Mechanical,8.77,0,2,4,8,9,90,2,1,Product,13.61
400,Male,20,BTech,IT,8.44,1,0,2,6,10,67,3,1,Startup,5.22
401,Female,22,BTech,DS,6.64,3,1,2,10,7,54,4,0,None,0.0
402,Female,22,BTech,CS,8.37,1,0,2,9,1,66,3,1,Startup,14.09
403,Male,23,BCA,Electrical,9.47,2,2,1,9,1,43,4,0,None,0.0
404,Male,21,BTech,Mechanical,9.45,1,0,0,3,6,77,4,0,None,0.0
405,Female,20,BSc,DS,8.59,0,0,2,2,5,42,3,0,None,0.0
406,Female,20,BTech,CS,5.71,0,0,4,7,5,95,1,0,None,0.0
407,Female,20,BSc,DS,9.25,3,3,5,5,8,68,3,1,Service,11.06
408,Female,20,BCA,Electrical,8.33,0,3,1,10,8,50,4,0,None,0.0
409,Female,22,BTech,IT,6.83,1,1,2,6,9,90,0,1,Startup,6.58
410,Female,23,BSc,Electrical,6.31,3,3,0,5,4,75,4,0,None,0.0
411,Male,24,BCA,Electrical,6.0,1,1,5,4,5,66,5,0,None,0.0
412,Female,21,BTech,CS,5.72,2,3,1,1,7,93,2,0,None,0.0
413,Female,20,BE,CS,8.74,1,1,3,4,3,78,0,0,None,0.0
414,Male,23,BTech,Mechanical,6.51,0,1,4,10,6,74,3,1,Startup,7.31
415,Male,24,BTech,AI,5.6,0,1,0,3,3,96,4,0,None,0.0
416,Male,23,BTech,Electrical,7.21,2,0,3,3,4,44,5,0,None,0.0
417,Male,22,BE,CS,7.58,3,0,0,5,10,55,0,0,None,0.0
418,Female,24,BSc,Electrical,6.23,0,1,4,1,8,60,1,0,None,0.0
419,Female,23,BSc,Electrical,5.69,0,1,2,6,10,64,3,0,None,0.0
420,Female,22,BE,CS,6.31,0,0,3,2,4,69,4,0,None,0.0
421,Female,23,BTech,IT,8.42,2,2,3,1,4,90,5,0,None,0.0
422,Female,23,BTech,IT,5.85,2,0,1,8,7,89,2,0,None,0.0
423,Female,24,BTech,Electrical,7.89,0,1,2,10,3,42,1,0,None,0.0
424,Male,22,BSc,IT,6.13,3,0,4,3,3,76,2,0,None,0.0
425,Female,20,BSc,Electrical,6.34,0,3,5,6,1,46,0,0,None,0.0
426,Male,21,BE,Mechanical,7.19,1,1,1,2,7,78,2,0,None,0.0
427,Male,24,BCA,CS,5.93,1,0,3,5,4,42,4,0,None,0.0
428,Female,22,BE,Electrical,6.24,3,3,0,9,7,97,4,0,None,0.0
429,Male,23,BSc,IT,7.0,0,0,4,7,2,80,2,1,Product,5.01
430,Female,22,BTech,IT,6.92,3,0,1,4,5,47,0,0,None,0.0
431,Male,21,BTech,DS,8.72,1,2,5,3,7,60,4,0,None,0.0
432,Female,21,BTech,DS,5.82,0,0,2,9,9,57,4,0,None,0.0
433,Male,20,BTech,IT,9.2,0,0,5,4,10,97,2,0,None,0.0
434,Female,20,BCA,Mechanical,9.01,1,2,0,5,4,49,2,0,None,0.0
435,Female,21,BE,AI,8.79,3,0,1,6,6,59,0,0,None,0.0
436,Female,24,BE,Electrical,6.83,3,2,4,10,3,79,1,1,Startup,14.75
437,Female,24,BSc,DS,9.04,2,3,0,5,2,79,3,1,Service,13.55
438,Female,23,BE,Electrical,6.29,2,2,1,9,10,88,3,0,None,0.0
439,Male,20,BCA,DS,6.03,2,3,1,1,2,68,3,0,None,0.0
440,Male,23,BCA,CS,5.69,3,2,5,6,5,88,2,0,None,0.0
441,Male,20,BCA,CS,9.54,0,3,4,4,3,69,4,0,None,0.0
442,Female,21,BTech,IT,6.82,0,0,2,4,2,75,4,0,None,0.0
443,Male,24,BSc,CS,9.45,2,3,0,3,2,71,5,0,None,0.0
444,Female,24,BCA,CS,6.67,3,3,5,5,3,45,1,0,None,0.0
445,Female,21,BE,AI,9.4,2,1,1,8,1,58,4,0,None,0.0
446,Male,23,BE,Mechanical,9.39,3,3,5,4,8,70,2,0,None,0.0
447,Male,23,BE,IT,9.47,3,0,5,7,9,72,0,1,Service,3.71
448,Female,22,BCA,AI,7.63,2,1,5,8,1,43,0,0,None,0.0
449,Male,20,BCA,IT,9.22,0,1,4,5,5,50,5,0,None,0.0
450,Female,23,BE,Mechanical,9.59,0,2,1,10,8,45,3,0,None,0.0
451,Female,21,BCA,IT,6.9,3,3,4,1,2,51,3,0,None,0.0
452,Female,23,BE,Electrical,7.3,1,2,4,8,1,76,0,1,Service,7.85
453,Female,24,BTech,Electrical,8.59,1,2,1,10,5,85,3,1,Service,8.26
454,Female,20,BCA,Electrical,6.79,1,3,5,3,1,70,3,0,None,0.0
455,Male,22,BTech,CS,8.74,2,2,5,4,6,56,1,0,None,0.0
456,Male,20,BTech,Mechanical,5.82,0,0,4,10,9,43,0,0,None,0.0
457,Female,24,BCA,AI,7.75,1,0,0,7,8,54,1,0,None,0.0
458,Female,24,BE,AI,6.03,1,3,5,9,6,77,5,0,None,0.0
459,Male,24,BSc,DS,6.76,1,3,4,4,4,84,3,0,None,0.0
460,Male,24,BTech,AI,6.61,1,1,2,4,7,51,4,0,None,0.0
461,Female,21,BCA,Electrical,9.11,2,3,2,6,6,49,5,0,None,0.0
462,Male,22,BTech,Electrical,6.33,0,3,4,9,7,45,3,0,None,0.0
463,Female,24,BE,DS,8.98,0,0,0,4,2,61,3,0,None,0.0
464,Male,24,BCA,CS,8.91,0,0,5,10,7,80,1,1,Product,13.21
465,Female,23,BSc,AI,7.65,1,3,3,8,10,70,2,1,Product,9.19
466,Male,22,BCA,Mechanical,6.51,3,1,3,3,4,55,5,0,None,0.0
467,Female,20,BTech,DS,6.48,2,0,0,2,5,47,2,0,None,0.0
468,Male,22,BCA,AI,7.5,2,0,2,4,7,78,4,0,None,0.0
469,Male,22,BCA,CS,5.54,2,2,4,4,10,85,3,0,None,0.0
470,Female,22,BTech,Mechanical,7.78,0,3,1,7,2,97,2,1,Startup,3.89
471,Male,24,BSc,Mechanical,9.6,0,2,4,7,1,75,4,1,Service,14.76
472,Female,24,BE,CS,6.17,2,3,4,9,5,42,3,0,None,0.0
473,Male,21,BCA,AI,7.97,1,1,3,10,10,68,0,1,Startup,7.56
474,Female,20,BSc,IT,9.64,3,2,4,2,1,42,5,0,None,0.0
475,Male,23,BE,AI,9.2,0,0,3,4,6,90,4,0,None,0.0
476,Female,22,BTech,DS,9.16,0,3,1,3,2,49,2,0,None,0.0
477,Male,20,BSc,DS,9.03,1,3,4,3,2,85,3,0,None,0.0
478,Female,20,BSc,AI,6.83,1,2,0,7,4,71,4,1,Startup,6.46
479,Male,21,BCA,Electrical,9.33,0,2,4,10,10,60,1,1,Product,11.94
480,Female,23,BTech,DS,9.55,1,1,5,6,2,45,5,0,None,0.0
481,Female,22,BCA,IT,7.63,1,0,5,3,9,83,4,0,None,0.0
482,Female,23,BTech,Electrical,7.02,1,1,0,8,3,71,2,1,Product,8.52
483,Male,21,BE,IT,7.28,3,0,3,8,8,83,3,1,Startup,3.18
484,Female,24,BCA,Mechanical,6.94,3,0,4,7,7,67,0,1,Service,7.18
485,Male,20,BTech,DS,6.41,3,3,3,9,7,43,5,0,None,0.0
486,Female,22,BTech,Electrical,8.16,1,0,0,3,4,69,0,0,None,0.0
487,Male,24,BSc,AI,7.92,1,2,3,5,4,81,4,1,Startup,3.82
488,Female,21,BCA,Electrical,7.49,3,3,2,6,1,83,1,1,Service,13.76
489,Male,23,BCA,Mechanical,5.91,3,1,5,9,8,56,0,0,None,0.0
490,Male,20,BE,IT,8.93,2,0,0,4,1,94,1,0,None,0.0
491,Female,22,BTech,Mechanical,6.25,0,3,3,5,4,67,4,0,None,0.0
492,Male,24,BSc,CS,5.99,3,2,4,9,3,78,3,0,None,0.0
493,Male,24,BTech,DS,8.18,2,1,3,4,1,49,5,0,None,0.0
494,Female,20,BTech,AI,7.21,2,3,1,2,7,40,3,0,None,0.0
495,Male,23,BTech,IT,5.76,3,3,0,9,7,90,0,0,None,0.0
496,Male,21,BCA,Mechanical,7.03,2,2,3,3,2,70,0,0,None,0.0
497,Male,23,BTech,AI,8.82,3,2,5,6,10,97,0,1,Service,4.58
498,Female,23,BE,DS,8.15,0,0,2,9,5,71,0,1,Service,10.94
499,Male,23,BSc,AI,7.06,0,1,5,3,8,93,4,0,None,0.0
500,Female,20,BSc,DS,6.32,0,3,1,8,1,59,1,0,None,0.0
501,Male,20,BTech,DS,8.22,3,2,0,9,9,68,5,1,Startup,6.31
502,Male,21,BSc,DS,9.32,2,2,1,3,7,76,2,0,None,0.0
503,Male,23,BTech,Mechanical,8.28,3,3,4,3,7,96,4,0,None,0.0
504,Female,20,BCA,DS,9.0,0,2,2,4,2,97,0,0,None,0.0
505,Male,21,BSc,AI,7.74,2,2,4,1,8,64,0,0,None,0.0
506,Male,21,BCA,CS,8.59,1,0,5,2,3,77,5,0,None,0.0
507,Female,23,BCA,AI,9.35,0,3,5,1,10,40,5,0,None,0.0
508,Male,22,BE,Mechanical,8.82,3,0,3,3,7,93,0,0,None,0.0
509,Female,23,BE,DS,9.41,3,1,1,6,3,54,2,0,None,0.0
510,Female,22,BSc,CS,7.35,3,2,4,8,6,73,5,1,Product,8.39
511,Male,21,BTech,Mechanical,9.39,1,0,3,5,1,62,5,1,Service,13.59
512,Female,20,BTech,IT,8.17,2,3,2,8,4,68,1,1,Service,8.55
513,Male,24,BTech,IT,9.24,3,1,5,6,9,89,0,1,Product,4.89
514,Female,21,BTech,IT,5.67,3,1,4,1,7,52,3,0,None,0.0
515,Female,20,BE,CS,8.33,3,0,1,3,7,41,0,0,None,0.0
516,Male,21,BTech,AI,9.15,0,0,4,2,4,79,2,0,None,0.0
517,Female,23,BTech,CS,6.25,0,2,2,6,10,98,2,0,None,0.0
518,Female,22,BCA,CS,8.35,1,0,3,8,1,95,2,1,Startup,14.36
519,Female,21,BTech,CS,9.05,2,0,4,6,1,44,5,0,None,0.0
520,Female,20,BTech,IT,6.74,2,0,4,4,3,61,2,0,None,0.0
521,Female,23,BE,Electrical,7.24,3,1,5,4,7,98,4,0,None,0.0
522,Male,24,BSc,AI,7.95,3,3,0,9,7,94,0,1,Product,6.13
523,Female,23,BCA,Electrical,7.73,0,0,3,1,5,54,3,0,None,0.0
524,Male,22,BCA,Electrical,5.67,0,1,5,2,9,96,4,0,None,0.0
525,Female,23,BSc,CS,5.92,0,1,0,4,2,52,5,0,None,0.0
526,Male,24,BCA,AI,5.93,0,0,0,3,9,94,5,0,None,0.0
527,Male,20,BTech,Electrical,6.63,3,1,5,9,9,69,1,1,Service,5.95
528,Female,21,BTech,DS,6.56,0,2,2,5,6,64,4,1,Service,5.17
529,Female,22,BSc,CS,8.69,2,3,2,8,4,60,0,1,Startup,12.68
530,Female,24,BE,CS,7.96,0,2,1,4,5,56,4,0,None,0.0
531,Male,22,BE,CS,8.79,1,3,5,4,6,75,2,0,None,0.0
532,Female,23,BCA,DS,5.8,0,1,3,10,4,78,4,0,None,0.0
533,Male,22,BE,DS,7.59,3,0,3,3,9,73,5,0,None,0.0
534,Male,24,BE,IT,6.89,3,0,2,9,2,80,2,1,Service,8.53
535,Male,21,BE,Mechanical,9.15,3,1,2,10,8,73,4,1,Startup,9.42
536,Female,21,BE,AI,8.54,0,0,0,2,9,88,1,0,None,0.0
537,Female,22,BE,Mechanical,9.24,2,1,2,3,4,92,0,0,None,0.0
538,Male,20,BE,CS,5.7,3,2,4,3,9,89,0,0,None,0.0
539,Male,22,BE,Electrical,8.6,2,1,3,3,2,77,5,0,None,0.0
540,Female,23,BCA,CS,7.82,3,1,1,4,3,89,4,0,None,0.0
541,Male,21,BTech,Electrical,9.05,3,2,0,5,10,98,2,1,Startup,11.28
542,Female,21,BE,IT,7.68,2,2,4,6,5,93,1,1,Service,11.5
543,Male,21,BTech,Mechanical,7.82,1,1,2,5,4,77,2,1,Startup,13.36
544,Female,20,BSc,CS,5.72,3,2,1,9,3,65,0,0,None,0.0
545,Male,20,BTech,Mechanical,8.37,2,3,2,7,4,41,5,0,None,0.0
546,Female,24,BSc,IT,6.67,3,2,5,7,9,73,2,1,Product,5.87
547,Male,22,BCA,Mechanical,5.58,0,0,4,7,9,77,1,0,None,0.0
548,Female,22,BTech,Electrical,5.79,2,2,5,7,5,80,1,0,None,0.0
549,Female,23,BSc,AI,9.62,3,2,5,2,7,75,2,0,None,0.0
550,Male,21,BTech,IT,6.99,1,1,1,8,8,81,3,1,Startup,6.52
551,Male,20,BCA,Mechanical,9.23,0,2,5,10,2,91,1,1,Service,11.52
552,Female,23,BTech,CS,9.63,3,3,2,1,9,73,1,0,None,0.0
553,Male,23,BSc,DS,9.56,0,1,4,6,9,84,3,1,Product,12.21
554,Female,20,BE,DS,9.29,1,3,4,3,2,43,0,0,None,0.0
555,Male,22,BE,IT,9.35,2,0,1,6,6,50,5,0,None,0.0
556,Female,21,BE,DS,6.74,3,1,5,6,4,81,5,1,Service,6.31
557,Female,22,BCA,AI,6.15,2,1,5,8,1,52,4,0,None,0.0
558,Female,23,BE,IT,8.25,3,0,4,4,5,78,4,0,None,0.0
559,Female,21,BCA,CS,7.6,3,0,2,3,3,75,4,0,None,0.0
560,Female,24,BE,CS,5.92,2,3,1,2,1,93,4,0,None,0.0
561,Female,23,BCA,IT,8.41,2,2,5,6,2,44,0,0,None,0.0
562,Male,22,BCA,DS,7.92,3,1,5,3,7,78,3,0,None,0.0
563,Male,22,BTech,DS,9.21,1,1,0,4,1,50,1,0,None,0.0
564,Male,22,BE,CS,8.12,1,3,4,9,3,66,5,1,Service,6.07
565,Female,20,BTech,AI,7.97,3,1,2,7,1,42,0,0,None,0.0
566,Female,23,BSc,Electrical,7.4,2,0,1,1,1,98,4,0,None,0.0
567,Female,21,BE,DS,7.49,1,1,5,4,8,84,2,0,None,0.0
568,Female,22,BE,AI,9.6,3,2,0,8,6,67,4,1,Service,13.8
569,Male,22,BE,DS,6.1,0,0,0,10,4,74,0,0,None,0.0
570,Male,20,BE,Electrical,7.42,3,3,3,4,8,76,0,0,None,0.0
571,Female,21,BTech,IT,8.32,2,3,5,1,7,53,1,0,None,0.0
572,Male,23,BTech,Mechanical,7.36,3,1,3,10,9,68,2,1,Startup,6.81
573,Male,24,BCA,CS,6.72,0,0,5,2,1,91,4,0,None,0.0
574,Female,20,BTech,IT,6.74,0,0,1,5,10,76,2,1,Service,11.25
575,Male,23,BCA,DS,6.5,3,0,4,6,5,56,3,0,None,0.0
576,Female,24,BSc,Electrical,6.98,0,1,5,1,6,53,3,0,None,0.0
577,Male,22,BTech,CS,9.25,3,1,2,5,6,70,5,1,Startup,10.69
578,Female,22,BCA,Mechanical,7.67,2,3,4,8,10,87,1,1,Startup,7.62
579,Female,21,BE,Mechanical,6.53,2,2,2,8,7,91,2,1,Startup,4.51
580,Female,24,BSc,Electrical,7.15,2,0,2,2,5,77,0,0,None,0.0
581,Female,22,BCA,Electrical,5.96,1,1,3,9,5,94,4,0,None,0.0
582,Male,22,BSc,DS,9.39,3,1,3,2,1,95,0,0,None,0.0
583,Female,21,BE,CS,7.26,2,2,4,4,10,44,5,0,None,0.0
584,Female,23,BE,DS,9.72,3,1,1,10,5,57,3,0,None,0.0
585,Female,22,BCA,Mechanical,6.99,0,1,2,4,10,57,2,0,None,0.0
586,Male,20,BCA,IT,9.1,2,1,3,4,1,54,1,0,None,0.0
587,Female,20,BE,IT,6.6,1,0,1,7,10,90,2,1,Service,11.04
588,Male,23,BCA,AI,5.83,2,2,3,8,2,43,3,0,None,0.0
589,Female,24,BE,Mechanical,5.64,1,3,2,8,1,77,0,0,None,0.0
590,Male,21,BTech,Mechanical,8.11,0,2,0,4,8,92,2,0,None,0.0
591,Male,20,BCA,DS,6.84,3,2,3,4,8,92,2,0,None,0.0
592,Female,20,BSc,AI,7.41,0,3,1,6,8,80,5,1,Startup,10.3
593,Male,23,BE,Electrical,9.02,0,3,4,9,10,48,4,0,None,0.0
594,Female,24,BTech,AI,6.57,0,1,4,5,10,98,1,1,Startup,13.95
595,Female,24,BCA,CS,6.83,0,1,2,2,1,99,1,0,None,0.0
596,Female,23,BE,DS,9.13,0,1,5,9,4,58,4,0,None,0.0
597,Male,20,BTech,Electrical,7.62,3,0,0,9,1,64,5,1,Product,14.82
598,Male,21,BCA,Electrical,9.06,1,0,3,1,4,88,4,0,None,0.0
599,Female,20,BE,IT,7.11,0,2,5,9,7,59,3,0,None,0.0
600,Female,24,BE,CS,7.21,2,0,3,7,10,53,0,0,None,0.0
601,Male,20,BE,AI,6.22,1,0,0,1,7,98,4,0,None,0.0
602,Female,21,BCA,IT,9.44,1,3,2,2,1,47,3,0,None,0.0
603,Female,22,BTech,Mechanical,9.36,2,1,2,2,10,48,0,0,None,0.0
604,Female,20,BE,DS,9.73,2,3,1,8,2,60,2,1,Startup,3.27
605,Male,23,BTech,AI,7.23,2,1,1,1,6,73,4,0,None,0.0
606,Male,22,BTech,Mechanical,9.02,2,2,1,3,6,95,1,0,None,0.0
607,Male,23,BSc,Electrical,7.28,2,3,2,1,1,79,1,0,None,0.0
608,Female,23,BTech,AI,7.45,0,1,3,5,4,96,2,1,Product,6.66
609,Female,23,BTech,IT,9.07,1,3,4,4,9,93,2,0,None,0.0
610,Female,20,BTech,CS,6.26,2,3,2,3,8,98,5,0,None,0.0
611,Male,24,BTech,IT,6.45,2,1,0,8,4,80,2,0,None,0.0
612,Female,22,BTech,DS,6.85,3,0,4,7,3,52,3,0,None,0.0
613,Female,21,BCA,DS,8.89,1,3,2,4,8,65,5,0,None,0.0
614,Female,24,BSc,AI,7.1,1,2,5,1,9,81,2,0,None,0.0
615,Female,20,BE,IT,7.04,0,0,2,7,1,95,3,1,Startup,8.61
616,Male,23,BSc,CS,9.79,1,3,1,3,10,84,4,0,None,0.0
617,Male,21,BSc,Electrical,7.15,2,2,3,5,8,98,4,1,Startup,10.11
618,Female,22,BE,DS,6.57,3,2,5,8,5,76,3,1,Service,13.14
619,Male,24,BTech,CS,8.18,1,1,3,9,3,69,5,1,Startup,6.45
620,Male,24,BE,Mechanical,8.95,3,0,4,10,10,86,0,1,Product,8.12
621,Female,21,BTech,AI,5.8,2,0,2,10,5,59,0,0,None,0.0
622,Female,20,BE,CS,8.16,3,1,1,7,10,46,4,0,None,0.0
623,Male,22,BCA,AI,5.65,1,3,5,6,4,93,4,0,None,0.0
624,Female,21,BSc,Mechanical,7.76,1,3,0,5,1,83,0,1,Startup,10.11
625,Male,23,BTech,CS,6.61,0,2,2,5,8,59,0,0,None,0.0
626,Female,22,BSc,CS,6.82,2,2,1,4,7,55,3,0,None,0.0
627,Male,24,BTech,Electrical,7.51,0,2,0,7,4,41,0,0,None,0.0
628,Female,21,BE,Mechanical,9.49,0,2,0,1,4,49,1,0,None,0.0
629,Male,24,BE,IT,8.56,2,1,4,3,5,80,0,0,None,0.0
630,Male,24,BE,CS,9.53,1,3,3,6,1,91,0,1,Startup,7.48
631,Male,24,BCA,Electrical,8.34,3,2,3,10,4,74,1,1,Product,13.1
632,Female,20,BE,CS,5.53,0,0,4,1,5,82,5,0,None,0.0
633,Male,24,BE,Electrical,6.64,1,2,2,7,8,67,2,1,Product,9.95
634,Male,23,BCA,DS,9.39,1,2,5,2,1,49,5,0,None,0.0
635,Female,23,BSc,IT,8.27,0,3,1,7,4,52,1,0,None,0.0
636,Female,22,BSc,CS,9.72,0,2,5,4,10,61,5,0,None,0.0
637,Male,24,BTech,Mechanical,6.17,0,1,5,9,10,73,4,0,None,0.0
638,Male,24,BSc,AI,6.78,1,3,3,5,7,55,4,0,None,0.0
639,Female,21,BTech,Mechanical,7.06,2,3,5,1,5,47,4,0,None,0.0
640,Female,20,BTech,IT,6.9,2,2,4,4,1,96,2,0,None,0.0
641,Female,22,BSc,DS,6.58,0,1,3,4,7,59,2,0,None,0.0
642,Female,24,BSc,DS,7.41,3,3,3,4,1,49,4,0,None,0.0
643,Female,21,BCA,DS,8.26,1,0,3,3,2,94,0,0,None,0.0
644,Male,20,BTech,Electrical,6.84,3,2,2,3,8,68,3,0,None,0.0
645,Female,22,BSc,Mechanical,5.84,0,3,4,10,9,88,5,0,None,0.0
646,Male,22,BSc,AI,8.55,1,2,3,5,8,89,3,1,Startup,7.28
647,Male,24,BCA,AI,7.47,2,0,3,5,8,91,2,1,Product,3.26
648,Male,22,BSc,Electrical,7.89,2,2,4,2,6,92,5,0,None,0.0
649,Female,21,BE,CS,7.46,3,2,0,10,7,81,2,1,Product,9.16
650,Male,22,BE,Electrical,9.33,0,1,5,10,4,69,3,1,Startup,11.93
651,Male,23,BTech,AI,7.9,3,1,2,9,5,99,0,1,Startup,10.07
652,Female,21,BCA,AI,9.47,0,0,2,3,2,99,0,0,None,0.0
653,Male,20,BSc,CS,7.7,2,1,5,4,10,63,2,0,None,0.0
654,Male,20,BTech,Mechanical,6.76,1,3,1,2,4,41,0,0,None,0.0
655,Female,24,BSc,Mechanical,7.03,2,1,1,8,7,73,3,1,Startup,4.56
656,Male,24,BE,IT,7.75,3,3,5,7,4,81,2,1,Startup,14.78
657,Male,23,BSc,Mechanical,7.78,1,0,0,3,6,60,1,0,None,0.0
658,Male,20,BSc,DS,8.46,0,0,1,5,8,73,2,1,Startup,6.73
659,Female,20,BSc,DS,6.47,2,2,3,1,5,71,4,0,None,0.0
660,Female,20,BE,IT,8.33,0,3,3,6,8,69,0,1,Product,13.7
661,Female,20,BE,AI,8.85,2,2,5,10,4,53,0,0,None,0.0
662,Male,22,BCA,IT,8.41,0,2,1,6,2,58,3,0,None,0.0
663,Male,21,BE,CS,7.57,2,2,5,5,9,69,2,1,Service,4.42
664,Female,21,BTech,IT,9.76,2,3,2,9,2,97,3,1,Product,13.45
665,Male,23,BSc,IT,7.24,0,1,0,4,7,80,2,0,None,0.0
666,Male,22,BE,Electrical,5.96,2,3,3,2,6,66,2,0,None,0.0
667,Female,20,BTech,DS,9.03,2,1,0,7,2,55,1,0,None,0.0
668,Female,20,BE,CS,6.41,2,3,1,5,3,64,0,0,None,0.0
669,Male,24,BSc,Electrical,8.57,3,0,4,7,7,93,4,1,Product,9.76
670,Male,24,BTech,CS,6.27,2,0,5,7,6,64,5,0,None,0.0
671,Male,23,BE,IT,5.57,0,1,5,7,6,63,4,0,None,0.0
672,Female,20,BE,Electrical,6.19,0,2,0,3,7,99,0,0,None,0.0
673,Female,23,BTech,Electrical,7.12,3,2,0,5,5,42,3,0,None,0.0
674,Female,22,BCA,CS,5.96,2,2,1,1,1,63,4,0,None,0.0
675,Female,21,BTech,CS,6.35,3,2,1,6,5,50,1,0,None,0.0
676,Male,20,BTech,Mechanical,8.79,3,3,3,4,9,71,1,0,None,0.0
677,Female,22,BTech,CS,8.81,2,0,4,2,2,62,5,0,None,0.0
